,META:hit_id,META:submit_count
1101,10732,72.0
1102,10842,73.0
1103,10843,74.0
1104,10848,75.0
1105,10850,76.0
1106,10853,77.0
1107,10857,78.0
1108,10860,79.0
1109,10863,80.0
1110,10869,81.0
1111,10879,82.0
1112,10885,83.0
1113,10887,84.0
1114,10891,85.0
1115,10895,86.0
1116,10902,87.0
1117,10905,88.0
1118,10908,89.0
1119,10915,90.0
1120,10921,91.0
1121,10923,92.0
1122,10928,93.0
1123,10934,94.0
1124,10939,95.0
1125,10946,96.0
1126,10948,97.0
1127,10953,98.0
1128,10958,99.0
1129,10962,100.0
1130,10966,101.0
1131,10972,102.0
1132,10976,103.0
1133,10978,104.0
1134,10981,105.0
1135,10985,106.0
1136,10987,107.0
1137,10990,108.0
1138,10994,109.0
1139,10996,110.0
1140,10999,111.0
1141,11001,112.0
1142,11004,113.0
1143,11006,114.0
1144,11008,115.0
1145,11012,116.0
1146,11058,117.0
1147,11061,118.0
1148,11064,119.0
1149,11066,120.0
1150,11068,121.0
1151,11071,122.0
1152,11075,123.0
1153,11078,124.0
1154,11081,125.0
1155,11087,126.0
1156,11091,127.0
1157,11095,128.0
1158,11105,129.0
1159,11109,130.0
1160,11110,131.0
1161,11114,132.0
1232,18815,0.0
1308,22906,0.0
1240,20446,0.0
1238,19316,0.0
1241,20474,0.0
1243,20492,1.0
996,6158,0.0
1249,20896,0.0
1250,20909,1.0
1251,20911,2.0
1252,20912,3.0
1253,20913,4.0
961,2646,0.0
1231,18767,0.0
945,289,0.0
946,292,1.0
947,293,2.0
948,295,3.0
949,299,4.0
950,302,5.0
951,309,6.0
952,317,7.0
953,327,8.0
1015,7737,0.0
1016,7739,1.0
1017,7741,2.0
1018,7745,3.0
1019,7747,4.0
1020,7760,5.0
1264,21546,0.0
1265,22408,0.0
1267,22414,0.0
1271,22435,1.0
1272,22437,2.0
1275,22452,3.0
1279,22481,4.0
1280,22486,5.0
1289,22541,6.0
1295,22568,7.0
1296,22572,8.0
1299,22581,9.0
1301,22590,10.0
1305,22628,11.0
1306,22632,12.0
1310,23548,13.0
1312,23557,14.0
1313,23559,15.0
1314,23560,16.0
1316,23570,17.0
1317,23573,18.0
1318,23575,19.0
1322,23583,20.0
1323,23586,21.0
1324,23587,22.0
1325,23591,23.0
1326,23593,24.0
1327,23595,25.0
1329,23601,26.0
1331,23605,27.0
1338,23670,28.0
1350,23712,29.0
1237,19302,0.0
1162,11540,0.0
962,3098,0.0
963,3107,1.0
964,3120,2.0
965,3133,3.0
966,3149,4.0
967,3164,5.0
968,3174,6.0
969,3186,7.0
970,3190,8.0
971,3193,9.0
972,3197,10.0
973,3202,11.0
974,3204,12.0
975,3206,13.0
976,3210,14.0
977,3214,15.0
978,3217,16.0
979,3219,17.0
980,3226,18.0
981,3244,19.0
982,3248,20.0
983,3250,21.0
984,3255,22.0
985,3264,23.0
986,3267,24.0
987,3270,25.0
988,3272,26.0
989,3274,27.0
990,3285,28.0
991,3286,29.0
992,3299,30.0
993,3301,31.0
994,3303,32.0
997,6286,33.0
998,6289,34.0
999,6298,35.0
1000,6326,36.0
1001,6335,37.0
1002,6339,38.0
1003,6365,39.0
1004,6375,40.0
1005,6392,41.0
1006,6401,42.0
1007,6417,43.0
1008,6436,44.0
1009,6440,45.0
1010,6663,46.0
1011,6675,47.0
1012,6683,48.0
1165,13169,0.0
1239,19768,0.0
1027,10008,0.0
959,2425,0.0
955,723,0.0
957,1693,0.0
1247,20859,0.0
1248,20866,1.0
1354,24832,0.0
1355,24895,1.0
1360,24913,2.0
1361,24917,3.0
1362,24921,4.0
1363,24926,5.0
1364,24930,6.0
1365,24945,7.0
1366,24953,8.0
1367,24965,9.0
1368,24967,10.0
1369,24972,11.0
1370,25058,12.0
1371,25061,13.0
1372,25076,14.0
1373,25080,15.0
1374,25085,16.0
1375,25087,17.0
1376,25093,18.0
1377,25098,19.0
1378,25101,20.0
1379,25103,21.0
1380,25108,22.0
1381,25110,23.0
1382,25111,24.0
1383,25113,25.0
1384,25115,26.0
1385,25124,27.0
1386,25127,28.0
1387,25132,29.0
995,6148,0.0
1236,19287,0.0
1022,7920,0.0
1270,22432,0.0
1245,20579,0.0
1307,22659,0.0
1013,6894,0.0
1254,20959,0.0
1255,20960,1.0
1256,20961,2.0
1257,20963,3.0
1258,20965,4.0
1166,13930,0.0
1164,11559,0.0
1026,7976,0.0
1021,7879,0.0
956,1537,0.0
1023,7923,0.0
1230,18752,0.0
958,1744,0.0
1024,7961,0.0
1259,20970,0.0
1260,20972,1.0
1261,20982,2.0
1262,20988,3.0
1263,20989,4.0
1059,10383,0.0
1242,20489,0.0
1244,20511,1.0
1246,20581,2.0
960,2452,0.0
1356,24896,0.0
1357,24898,1.0
1358,24899,2.0
1935,18952,0.0
1897,13524,0.0
1728,3017,0.0
1712,350,0.0
1763,8561,0.0
2002,24423,0.0
1996,23500,0.0
1966,20685,0.0
1919,15141,0.0
1923,16045,0.0
1882,12356,0.0
1993,23429,0.0
1860,11360,0.0
1725,2345,0.0
1714,488,0.0
1864,11415,0.0
1959,19516,0.0
1905,14109,0.0
1755,7884,0.0
1880,12349,0.0
1992,23140,0.0
2011,25360,0.0
1879,12346,0.0
1920,15217,0.0
1737,4626,0.0
1911,14872,0.0
1724,2313,0.0
1901,14037,0.0
1871,12061,0.0
1931,18876,0.0
1744,5225,0.0
1902,14067,0.0
1998,24344,0.0
1747,5570,0.0
1769,9021,0.0
1732,3077,0.0
1904,14098,0.0
1960,19531,0.0
1922,15615,0.0
1994,23466,0.0
1720,1324,0.0
1875,12231,0.0
1774,9936,0.0
1890,13156,0.0
1734,3227,0.0
1869,11929,0.0
1741,4955,0.0
1898,13569,0.0
1757,7969,0.0
1972,20793,0.0
1749,6261,0.0
1772,9883,0.0
1874,12196,0.0
1765,8679,0.0
1760,8499,0.0
1970,20774,0.0
1710,304,0.0
2012,25396,0.0
1956,19351,0.0
1742,4964,0.0
1900,14014,0.0
1770,9812,0.0
1927,16388,0.0
1723,2282,0.0
1981,22325,0.0
1872,12105,0.0
1917,15054,0.0
1964,20438,0.0
1717,871,0.0
1865,11422,0.0
1867,11448,0.0
1933,18894,0.0
1973,20842,0.0
1910,14848,0.0
1877,12338,0.0
1873,12144,0.0
1715,544,0.0
1745,5493,0.0
1971,20785,0.0
1750,6275,0.0
1773,9902,0.0
1975,21519,0.0
1752,6366,0.0
1924,16072,0.0
2014,25468,0.0
1968,20751,0.0
1758,8469,0.0
1866,11441,0.0
1889,13100,0.0
1746,5533,0.0
1731,3072,0.0
1767,8743,0.0
1991,23134,0.0
1878,12341,0.0
1862,11388,0.0
1859,11354,0.0
1906,14117,0.0
1736,4610,0.0
1771,9843,1.0
1914,14970,0.0
1722,2199,0.0
1756,7898,0.0
1934,18922,0.0
2000,24359,0.0
1892,13236,0.0
1743,5144,0.0
1733,3155,0.0
1729,3022,0.0
2010,25353,0.0
1936,18999,0.0
1937,19021,1.0
1938,19036,2.0
1939,19042,3.0
1940,19053,4.0
1941,19083,5.0
1943,19133,6.0
1944,19153,7.0
1945,19172,8.0
1946,19183,9.0
1947,19192,10.0
1948,19218,11.0
1949,19229,12.0
1950,19236,13.0
1951,19264,14.0
1952,19269,15.0
1953,19272,16.0
1954,19274,17.0
1955,19275,18.0
1957,19433,19.0
1958,19437,20.0
1748,6226,0.0
1974,21473,0.0
1876,12233,0.0
1929,18746,0.0
1908,14812,0.0
1932,18889,0.0
1983,22431,0.0
1980,21712,0.0
2001,24405,0.0
1967,20724,0.0
1775,9949,0.0
1962,20278,0.0
1976,21538,0.0
1718,911,0.0
1986,23011,0.0
1861,11364,0.0
1740,4925,0.0
1995,23489,0.0
1999,24355,0.0
1979,21690,0.0
1766,8708,0.0
1735,4244,0.0
1988,23100,0.0
1907,14762,0.0
1751,6306,0.0
1925,16116,0.0
1989,23113,0.0
1982,22390,0.0
1863,11398,0.0
1870,12055,0.0
1916,15005,0.0
1921,15561,0.0
1888,13062,0.0
1887,12715,0.0
1881,12352,0.0
1961,19556,0.0
1764,8587,0.0
1926,16171,0.0
1759,8480,0.0
1965,20564,0.0
1894,13380,0.0
1753,6819,0.0
1978,21602,0.0
1719,1154,0.0
2005,24918,0.0
2003,24446,0.0
1761,8536,0.0
1895,13436,0.0
1716,569,0.0
1984,22961,0.0
2004,24912,0.0
1713,456,0.0
1903,14075,0.0
1893,13340,0.0
1884,12405,0.0
1987,23062,0.0
1790,10420,0.0
2008,25187,0.0
2007,25137,0.0
1913,14934,0.0
1891,13209,0.0
1739,4812,0.0
2006,25035,0.0
1918,15069,0.0
1942,19101,0.0
1738,4779,0.0
1928,16507,0.0
1997,23510,0.0
1899,13969,0.0
1985,22999,0.0
1726,2382,0.0
1912,14914,0.0
1762,8548,0.0
1885,12415,0.0
1711,329,0.0
1963,20301,0.0
1776,10238,0.0
1777,10242,1.0
1778,10245,2.0
1779,10248,3.0
1780,10255,4.0
1781,10262,5.0
1782,10274,6.0
1783,10287,7.0
1784,10311,8.0
1785,10336,9.0
1786,10351,10.0
1787,10362,11.0
1788,10373,12.0
1789,10385,13.0
1791,10747,14.0
1792,10754,15.0
1793,10757,16.0
1794,10767,17.0
1795,10774,18.0
1796,10777,19.0
1797,10780,20.0
1798,10785,21.0
1799,10791,22.0
1800,10803,23.0
1801,10806,24.0
1802,10810,25.0
1803,10812,26.0
1804,10820,27.0
1805,10831,28.0
1806,10835,29.0
1807,10839,30.0
1808,10845,31.0
1809,10849,32.0
1810,10852,33.0
1811,10856,34.0
1812,10861,35.0
1813,10875,36.0
1814,10882,37.0
1815,10888,38.0
1816,10899,39.0
1817,10904,40.0
1818,10906,41.0
1819,10916,42.0
1820,10922,43.0
1821,10925,44.0
1822,10932,45.0
1823,10943,46.0
1824,10947,47.0
1825,10950,48.0
1826,10957,49.0
1827,10964,50.0
1828,10970,51.0
1829,10977,52.0
1830,10982,53.0
1831,10986,54.0
1832,10995,55.0
1833,11011,56.0
1834,11021,57.0
1835,11034,58.0
1836,11039,59.0
1837,11041,60.0
1838,11043,61.0
1839,11044,62.0
1840,11045,63.0
1841,11046,64.0
1842,11047,65.0
1843,11049,66.0
1844,11054,67.0
1845,11055,68.0
1846,11059,69.0
1847,11060,70.0
1848,11062,71.0
1849,11065,72.0
1850,11072,73.0
1851,11076,74.0
1852,11082,75.0
1853,11090,76.0
1854,11094,77.0
1855,11096,78.0
1856,11099,79.0
1857,11103,80.0
1858,11108,81.0
1721,1422,0.0
1868,11719,0.0
1896,13444,0.0
2013,25441,0.0
1754,6849,0.0
1886,12422,0.0
1990,23123,0.0
1768,8997,0.0
2009,25222,0.0
1727,2447,0.0
1730,3036,0.0
1977,21580,0.0
1969,20761,0.0
1883,12396,0.0
1909,14828,0.0
1930,18758,0.0
1915,14995,0.0
2047,368,0.0
2063,8005,0.0
2087,20040,0.0
2051,1861,0.0
2080,13307,0.0
2049,1005,0.0
2050,1712,0.0
2085,19764,0.0
2052,1892,0.0
2079,13234,0.0
2070,11214,0.0
2071,11282,0.0
2064,8007,0.0
2074,11539,0.0
2084,19237,0.0
2048,819,0.0
2073,11318,0.0
2083,18521,0.0
2069,11212,0.0
2065,8031,0.0
2060,5118,0.0
2089,20639,0.0
2078,13215,0.0
2059,4931,0.0
2068,8246,0.0
2066,8179,0.0
2092,24753,0.0
2057,4827,0.0
2054,3707,0.0
2055,4071,0.0
2058,4892,0.0
2088,20054,0.0
2062,8000,0.0
2081,13312,0.0
2076,12714,0.0
2053,3704,0.0
2072,11301,0.0
2077,13214,0.0
2082,16056,0.0
2075,11716,0.0
2090,20763,0.0
2061,7996,0.0
2086,20018,0.0
2067,8240,0.0
2091,24742,0.0
2056,4087,0.0
2317,8682,0.0
2311,4850,0.0
2312,4852,1.0
2313,4853,2.0
2314,4864,3.0
2315,4865,4.0
2150,2009,0.0
2332,25876,0.0
2333,25878,1.0
2334,25881,2.0
2335,25883,3.0
2336,25884,4.0
2337,25886,5.0
2325,13072,0.0
2326,13075,1.0
2329,14684,0.0
2152,2092,0.0
2331,25835,0.0
2307,4652,0.0
2151,2027,0.0
2206,2626,0.0
2207,2630,1.0
2208,2631,2.0
2209,2634,3.0
2210,2636,4.0
2211,2637,5.0
2212,2639,6.0
2213,2643,7.0
2214,2644,8.0
2215,2645,9.0
2216,2650,10.0
2217,2652,11.0
2218,2653,12.0
2219,2654,13.0
2220,2655,14.0
2221,2656,15.0
2222,2657,16.0
2223,2658,17.0
2224,2661,18.0
2225,2662,19.0
2226,2664,20.0
2227,2667,21.0
2228,2668,22.0
2229,2669,23.0
2230,2670,24.0
2231,2671,25.0
2232,2672,26.0
2233,2673,27.0
2234,2674,28.0
2235,2675,29.0
2236,2676,30.0
2237,2677,31.0
2238,2678,32.0
2239,2679,33.0
2240,2681,34.0
2241,2682,35.0
2242,2683,36.0
2243,2685,37.0
2244,2687,38.0
2245,2688,39.0
2246,2690,40.0
2247,2692,41.0
2248,2693,42.0
2249,2694,43.0
2250,2695,44.0
2251,2699,45.0
2252,2701,46.0
2253,2702,47.0
2254,2703,48.0
2255,2705,49.0
2256,2706,50.0
2257,2707,51.0
2258,2708,52.0
2259,2709,53.0
2260,2710,54.0
2261,2711,55.0
2262,2712,56.0
2263,2713,57.0
2264,2714,58.0
2265,2715,59.0
2266,2716,60.0
2267,2719,61.0
2268,2720,62.0
2269,2721,63.0
2270,2722,64.0
2271,2724,65.0
2272,2725,66.0
2273,2727,67.0
2274,2728,68.0
2275,2730,69.0
2276,2732,70.0
2277,2734,71.0
2278,2735,72.0
2279,2739,73.0
2280,2740,74.0
2281,2741,75.0
2282,2744,76.0
2283,2745,77.0
2284,2755,78.0
2285,2757,79.0
2286,2760,80.0
2287,2761,81.0
2288,2762,82.0
2289,2763,83.0
2290,2765,84.0
2291,2766,85.0
2292,2767,86.0
2293,2768,87.0
2294,2769,88.0
2295,2771,89.0
2296,2773,90.0
2297,2775,91.0
2298,2778,92.0
2299,2779,93.0
2300,2782,94.0
2301,2783,95.0
2302,2784,96.0
2303,2786,97.0
2304,2787,98.0
2096,674,0.0
2149,1753,0.0
2094,434,0.0
2323,9263,0.0
2328,14645,0.0
2316,6291,0.0
2097,754,0.0
2320,8819,0.0
2321,8841,1.0
2322,8852,2.0
2305,4548,0.0
2308,4727,0.0
2309,4751,1.0
2310,4786,2.0
2306,4568,0.0
2319,8785,0.0
2205,2328,0.0
2153,2166,0.0
2154,2169,1.0
2155,2176,2.0
2156,2184,3.0
2157,2187,4.0
2158,2188,5.0
2159,2190,6.0
2160,2192,7.0
2161,2197,8.0
2162,2200,9.0
2163,2201,10.0
2164,2203,11.0
2165,2205,12.0
2166,2207,13.0
2167,2209,14.0
2168,2215,15.0
2169,2217,16.0
2170,2218,17.0
2171,2219,18.0
2172,2220,19.0
2173,2221,20.0
2174,2222,21.0
2175,2223,22.0
2176,2224,23.0
2177,2225,24.0
2178,2227,25.0
2179,2228,26.0
2180,2230,27.0
2181,2233,28.0
2182,2236,29.0
2183,2238,30.0
2184,2242,31.0
2185,2244,32.0
2186,2249,33.0
2187,2251,34.0
2188,2253,35.0
2189,2255,36.0
2190,2257,37.0
2191,2258,38.0
2192,2259,39.0
2193,2261,40.0
2194,2263,41.0
2195,2264,42.0
2196,2265,43.0
2197,2268,44.0
2198,2271,45.0
2199,2272,46.0
2200,2273,47.0
2201,2274,48.0
2202,2275,49.0
2203,2276,50.0
2204,2277,51.0
2095,461,0.0
2324,9304,0.0
2327,14641,0.0
2098,994,0.0
2099,1014,1.0
2100,1036,2.0
2101,1069,3.0
2102,1091,4.0
2103,1100,5.0
2104,1110,6.0
2105,1148,7.0
2106,1164,8.0
2107,1178,9.0
2108,1191,10.0
2109,1205,11.0
2110,1213,12.0
2111,1233,13.0
2112,1239,14.0
2113,1243,15.0
2114,1245,16.0
2115,1252,17.0
2116,1274,18.0
2117,1296,19.0
2118,1308,20.0
2119,1319,21.0
2120,1325,22.0
2121,1330,23.0
2122,1339,24.0
2123,1345,25.0
2124,1349,26.0
2125,1357,27.0
2126,1367,28.0
2127,1370,29.0
2128,1375,30.0
2129,1381,31.0
2130,1387,32.0
2131,1391,33.0
2132,1409,34.0
2133,1421,35.0
2134,1431,36.0
2135,1439,37.0
2136,1470,38.0
2137,1502,39.0
2138,1521,40.0
2139,1528,41.0
2140,1535,42.0
2141,1544,43.0
2142,1554,44.0
2143,1556,45.0
2144,1568,46.0
2145,1571,47.0
2146,1577,48.0
2147,1580,49.0
2148,1596,50.0
2318,8752,0.0
2093,375,0.0
2330,18637,0.0
2437,20800,0.0
2490,24821,0.0
2413,19894,0.0
2394,12507,0.0
2395,12521,1.0
2396,12527,2.0
2397,12536,3.0
2481,24442,0.0
2459,23505,0.0
2495,24916,0.0
2496,24951,1.0
2497,24966,2.0
2436,20672,0.0
2418,20056,0.0
2378,12409,0.0
2458,23458,0.0
2450,22001,0.0
2404,15710,0.0
2407,17787,0.0
2470,23731,0.0
2443,21014,0.0
2384,12447,0.0
2408,17788,0.0
2444,21041,0.0
2448,21978,0.0
2489,24795,0.0
2476,24362,0.0
2527,25427,0.0
2526,25421,0.0
2420,20064,0.0
2400,14353,0.0
2368,4632,0.0
2465,23565,0.0
2343,578,0.0
2370,4709,0.0
2432,20587,0.0
2434,20601,1.0
2530,25432,0.0
2424,20126,0.0
2363,4075,0.0
2402,14460,0.0
2471,23764,0.0
2488,24736,0.0
2462,23537,0.0
2349,3724,0.0
2477,24374,0.0
2383,12444,0.0
2341,524,0.0
2499,25257,0.0
2500,25260,1.0
2501,25264,2.0
2502,25279,3.0
2503,25282,4.0
2504,25283,5.0
2505,25284,6.0
2506,25292,7.0
2507,25300,8.0
2508,25303,9.0
2509,25311,10.0
2510,25314,11.0
2511,25315,12.0
2512,25316,13.0
2513,25332,14.0
2514,25346,15.0
2515,25354,16.0
2516,25383,17.0
2517,25386,18.0
2518,25387,19.0
2519,25399,20.0
2520,25400,21.0
2521,25404,22.0
2522,25407,23.0
2524,25412,24.0
2525,25414,25.0
2528,25429,26.0
2529,25431,27.0
2531,25433,28.0
2532,25438,29.0
2533,25440,30.0
2534,25445,31.0
2538,25493,32.0
2540,25663,33.0
2541,25676,34.0
2545,25781,35.0
2546,25783,36.0
2547,25784,37.0
2548,25785,38.0
2549,25788,39.0
2550,25790,40.0
2551,25792,41.0
2552,25794,42.0
2553,25796,43.0
2554,25798,44.0
2555,25799,45.0
2556,25800,46.0
2557,25801,47.0
2558,25807,48.0
2559,25809,49.0
2560,25811,50.0
2561,25816,51.0
2441,20957,0.0
2484,24570,0.0
2537,25482,0.0
2539,25658,0.0
2392,12471,0.0
2433,20589,0.0
2454,22069,0.0
2478,24390,0.0
2357,3969,0.0
2457,23365,0.0
2386,12450,0.0
2399,14351,0.0
2491,24835,0.0
2344,681,0.0
2369,4673,0.0
2440,20916,0.0
2428,20427,0.0
2422,20096,0.0
2447,21963,0.0
2445,21286,0.0
2410,18046,0.0
2479,24417,0.0
2487,24702,0.0
2339,400,0.0
2387,12457,0.0
2342,553,0.0
2442,20976,0.0
2412,18163,0.0
2359,3987,0.0
2382,12443,0.0
2350,3732,0.0
2345,817,0.0
2498,24976,0.0
2483,24536,0.0
2348,3723,0.0
2376,12403,0.0
2377,12407,1.0
2485,24627,0.0
2427,20378,0.0
2467,23580,0.0
2381,12426,0.0
2482,24468,0.0
2411,18156,0.0
2393,12499,0.0
2353,3751,0.0
2388,12459,0.0
2389,12461,1.0
2390,12463,2.0
2486,24690,0.0
2494,24873,0.0
2405,15839,0.0
2461,23534,0.0
2366,4553,0.0
2451,22020,0.0
2416,19981,0.0
2347,2772,0.0
2372,4776,0.0
2480,24431,0.0
2543,25698,0.0
2523,25410,0.0
2426,20310,0.0
2362,4043,0.0
2358,3977,0.0
2455,22239,0.0
2356,3870,0.0
2414,19947,0.0
2417,20053,0.0
2385,12448,0.0
2446,21957,0.0
2425,20281,0.0
2364,4096,0.0
2430,20513,0.0
2354,3757,0.0
2374,12390,0.0
2360,4033,0.0
2409,17984,0.0
2464,23561,0.0
2431,20571,0.0
2474,24346,0.0
2375,12395,0.0
2473,24335,0.0
2456,22487,0.0
2463,23542,0.0
2401,14362,0.0
2367,4620,0.0
2438,20829,0.0
2391,12468,0.0
2435,20637,0.0
2493,24851,0.0
2492,24844,0.0
2535,25467,1.0
2536,25470,2.0
2449,21986,0.0
2423,20109,0.0
2398,12937,0.0
2380,12425,0.0
2373,12367,0.0
2415,19965,0.0
2355,3867,0.0
2421,20094,0.0
2419,20060,0.0
2403,14489,0.0
2371,4749,0.0
2542,25692,0.0
2406,17784,0.0
2361,4036,0.0
2460,23521,0.0
2452,22055,0.0
2439,20846,0.0
2453,22062,0.0
2352,3738,0.0
2379,12413,0.0
2351,3735,0.0
2544,25777,0.0
2475,24357,0.0
2469,23613,0.0
2466,23574,0.0
2346,1070,0.0
2338,378,0.0
2340,441,0.0
2472,24324,0.0
2429,20487,0.0
2365,4104,0.0
2468,23594,0.0
9137,19580,0.0
9138,19585,1.0
9139,19589,2.0
9140,19590,3.0
9141,19593,4.0
9142,19599,5.0
9143,19602,6.0
9144,19605,7.0
9145,19612,8.0
9146,19613,9.0
9147,19615,10.0
9148,19617,11.0
9149,19619,12.0
7904,19169,0.0
7888,13797,0.0
7911,21126,0.0
7849,3152,0.0
7891,15239,0.0
7842,2605,0.0
7906,19211,0.0
7856,6070,0.0
7866,8935,0.0
7868,8983,0.0
7848,3054,0.0
7933,24511,0.0
7894,16254,0.0
7859,6767,0.0
7860,6769,1.0
7861,6775,2.0
7852,5844,0.0
7928,23288,0.0
7870,9051,0.0
7840,1698,0.0
7924,21689,0.0
7884,11860,0.0
7867,8965,0.0
7845,2918,0.0
7898,16290,0.0
7903,16460,0.0
7921,21635,0.0
7895,16265,0.0
7875,9311,0.0
7910,19268,0.0
7864,8672,0.0
7912,21136,0.0
7914,21162,1.0
7918,21207,0.0
7932,24500,0.0
7841,1790,0.0
7843,2731,0.0
7844,2742,1.0
7913,21160,0.0
7858,6760,0.0
7874,9288,0.0
7869,8985,0.0
7883,11859,0.0
7887,13253,0.0
7934,24530,0.0
7851,5802,0.0
7908,19241,0.0
7846,3015,0.0
7854,5949,0.0
7907,19233,1.0
7872,9205,0.0
7923,21675,0.0
7905,19207,0.0
7920,21601,0.0
7857,6120,0.0
7886,12820,0.0
7850,3236,0.0
7847,3025,0.0
7925,23257,0.0
7931,24482,1.0
7853,5903,0.0
7901,16427,0.0
7902,16433,0.0
7876,9322,0.0
7915,21166,0.0
7873,9218,0.0
7917,21192,0.0
7863,8319,0.0
7890,15215,0.0
7919,21216,0.0
7896,16277,0.0
7878,9976,0.0
7839,1555,0.0
7879,10011,0.0
7885,11880,0.0
7862,6879,0.0
7909,19256,0.0
7916,21175,0.0
7865,8917,0.0
7877,9882,1.0
7871,9188,0.0
7897,16285,0.0
7899,16321,1.0
7929,23313,0.0
7922,21642,0.0
7892,15380,0.0
7926,23265,0.0
7927,23280,0.0
7855,5998,0.0
7881,11828,0.0
7831,1427,0.0
7832,1437,1.0
7833,1451,2.0
7834,1468,3.0
7835,1476,4.0
7836,1490,5.0
7837,1498,6.0
7838,1520,7.0
7900,16324,0.0
7882,11842,0.0
7930,23318,0.0
7893,16235,0.0
7889,15113,0.0
7880,11826,0.0
7310,11551,0.0
7403,20738,0.0
7294,8893,0.0
7332,13357,0.0
7333,13370,1.0
7334,13377,2.0
7335,13385,3.0
7336,13400,4.0
7337,13409,5.0
7338,13416,6.0
7339,13433,7.0
7340,13445,8.0
7341,13464,9.0
7342,13485,10.0
7343,13500,11.0
7344,13511,12.0
7345,13544,13.0
7346,13579,14.0
7366,15577,15.0
7367,15634,16.0
7280,6169,0.0
7442,24400,0.0
7431,23005,0.0
7324,13207,0.0
7325,13225,1.0
7326,13255,2.0
7327,13271,3.0
7328,13281,4.0
7329,13296,5.0
7330,13311,6.0
7331,13334,7.0
7402,20677,0.0
7427,22927,0.0
7384,18529,0.0
7257,1757,0.0
7365,15474,0.0
7312,11584,0.0
7456,24931,0.0
7411,21118,0.0
7358,15112,0.0
7392,18899,0.0
7347,14682,0.0
7266,4305,0.0
7350,14742,0.0
7421,22706,0.0
7274,5720,0.0
7256,1623,0.0
7396,20155,0.0
7357,15103,0.0
7281,6272,0.0
7371,15932,0.0
7276,5864,0.0
7320,13080,0.0
7321,13085,1.0
7400,20371,0.0
7388,18702,0.0
7375,17874,0.0
7368,15663,0.0
7439,24245,0.0
7414,22342,0.0
7377,17975,0.0
7318,12200,0.0
7269,5245,0.0
7378,18004,0.0
7455,24915,0.0
7448,24540,0.0
7408,20999,0.0
7406,20880,0.0
7379,18025,0.0
7441,24364,0.0
7444,24479,0.0
7445,24512,1.0
7446,24512,2.0
7447,24512,3.0
7285,8377,0.0
7287,8484,1.0
7391,18771,0.0
7278,5934,0.0
7417,22407,0.0
7435,24072,0.0
7376,17890,0.0
7284,8347,0.0
7301,9300,0.0
7393,18947,0.0
7303,9394,0.0
7314,11643,0.0
7389,18716,0.0
7410,21101,0.0
7308,11468,0.0
7399,20257,0.0
7380,18147,0.0
7353,14937,0.0
7409,21082,0.0
7451,24680,0.0
7387,18676,0.0
7306,9951,0.0
7383,18410,0.0
7272,5434,0.0
7279,6001,0.0
7297,9085,1.0
7300,9287,2.0
7305,9726,3.0
7316,11863,4.0
7352,14776,5.0
7373,16075,6.0
7438,24207,0.0
7382,18311,0.0
7381,18178,0.0
7263,4098,0.0
7390,18751,0.0
7288,8580,0.0
7428,22933,0.0
7394,19012,0.0
7307,11458,0.0
7322,13095,0.0
7273,5527,0.0
7450,24632,0.0
7452,24748,0.0
7413,22247,0.0
7295,8931,0.0
7262,4047,0.0
7282,6296,0.0
7261,3158,0.0
7275,5827,0.0
7420,22510,0.0
7370,15876,0.0
7354,15016,0.0
7418,22418,1.0
7437,24168,2.0
7277,5898,0.0
7429,22947,0.0
7372,16017,0.0
7433,23268,0.0
7412,22166,0.0
7404,20773,0.0
7363,15342,0.0
7348,14709,0.0
7267,4825,0.0
7290,8649,0.0
7398,20237,0.0
7436,24107,0.0
7323,13183,0.0
7309,11529,0.0
7265,4200,0.0
7426,22895,0.0
7292,8737,0.0
7364,15381,0.0
7430,22991,0.0
7356,15052,0.0
7416,22386,0.0
7317,11886,0.0
7360,15224,0.0
7374,16146,0.0
7270,5274,0.0
7283,8328,0.0
7311,11569,0.0
7289,8604,0.0
7440,24334,0.0
7419,22456,0.0
7405,20813,0.0
7386,18645,0.0
7298,9189,0.0
7397,20235,0.0
7443,24432,0.0
7453,24849,0.0
7258,1985,0.0
7259,1985,1.0
7422,22844,0.0
7264,4141,0.0
7319,13026,0.0
7407,20949,0.0
7425,22892,0.0
7302,9351,0.0
7351,14755,0.0
7454,24880,0.0
7349,14728,0.0
7355,15025,0.0
7291,8671,0.0
7395,19108,0.0
7424,22877,0.0
7415,22367,0.0
7423,22856,0.0
7434,24029,0.0
7369,15680,0.0
7271,5327,0.0
7299,9254,0.0
7315,11743,0.0
7286,8441,0.0
7228,841,0.0
7229,910,1.0
7230,975,2.0
7231,1001,3.0
7232,1046,4.0
7233,1062,5.0
7234,1086,6.0
7235,1093,7.0
7236,1133,8.0
7237,1155,9.0
7238,1171,10.0
7239,1184,11.0
7240,1199,12.0
7241,1223,13.0
7242,1312,14.0
7243,1327,15.0
7244,1354,16.0
7245,1364,17.0
7246,1384,18.0
7247,1411,19.0
7248,1424,20.0
7249,1429,21.0
7250,1461,22.0
7251,1493,23.0
7252,1517,24.0
7253,1545,25.0
7254,1569,26.0
7255,1584,27.0
7293,8827,0.0
7313,11590,0.0
7304,9436,0.0
7432,23180,0.0
7296,9013,0.0
7359,15160,0.0
7449,24582,0.0
7260,3040,0.0
7268,5142,0.0
